Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,Zone Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator
1/19/2009 16:47,64.84,65,1.52,72.6,48.08,72.6,0,1
1/19/2009 16:48,65.48,65,1.59,72.71,48.08,72.71,0,1
1/19/2009 16:49,65.7,65,1.59,72.81,48.08,72.81,0,1
1/19/2009 16:50,65.91,65,1.61,72.81,48.08,72.81,0,1
1/19/2009 16:51,66.02,65,1.5,72.92,48.19,72.92,0,1
1/19/2009 16:52,66.23,65,1.5,72.92,48.08,72.92,0,1
1/19/2009 16:53,66.13,65,1.3,72.92,48.08,72.92,0,1
1/19/2009 16:54,66.45,65,1.29,72.92,48.08,72.92,0,1
1/19/2009 16:55,66.23,65,1.35,72.81,47.98,72.81,0,1
1/19/2009 16:56,66.34,65,1.32,72.92,47.87,72.92,0,1
1/19/2009 16:57,65.91,65,1.27,72.92,47.98,72.92,0,1
1/19/2009 16:58,64.3,65,1.29,72.92,48.19,72.92,0,1
1/19/2009 16:59,62.25,65,1.05,72.92,48.4,72.92,0,1
1/19/2009 17:00,61.5,65,0.9,72.71,48.19,72.71,0,1
1/19/2009 17:01,62.47,65,0.91,72.6,48.08,72.6,0,1
1/19/2009 17:02,63.65,65,0.85,72.6,48.19,72.6,0,1
1/19/2009 17:03,64.3,65,0.86,72.6,48.19,72.6,0,1
1/19/2009 17:04,65.16,65,0.88,72.81,48.51,72.81,0,1
1/19/2009 17:05,65.48,65,0.81,72.92,48.72,72.92,0,1
1/19/2009 17:06,66.13,65,0.81,73.02,48.72,73.02,0,1
1/19/2009 17:07,66.23,65,0.9,73.13,48.51,73.13,0,1
1/19/2009 17:08,66.66,65,0.91,73.23,48.61,73.23,0,1
1/19/2009 17:09,66.56,65,0.88,73.34,48.72,73.34,0,1
1/19/2009 17:10,66.88,65,0.95,73.65,48.82,73.65,0,1
1/19/2009 17:11,66.66,65,0.93,73.65,48.61,73.65,0,1
1/19/2009 17:12,66.34,65,0.84,73.44,48.61,73.44,0,1
1/19/2009 17:13,65.37,65,0.85,73.34,48.51,73.34,0,1
1/19/2009 17:14,63.44,65,0.84,73.34,48.19,73.34,0,1
1/19/2009 17:15,61.93,65,0.76,73.23,48.08,73.23,0,1
1/19/2009 17:16,62.04,65,0.71,73.13,48.19,73.13,0,1
1/19/2009 17:17,63.01,65,0.73,73.23,48.19,73.23,0,1
1/19/2009 17:18,63.97,65,0.69,73.34,48.29,73.34,0,1
1/19/2009 17:19,64.73,65,0.67,73.23,48.4,73.23,0,1
1/19/2009 17:20,65.37,65,0.62,73.34,48.51,73.34,0,1
1/19/2009 17:21,65.7,65,0.69,73.34,48.4,73.34,0,1
1/19/2009 17:22,66.02,65,0.6,73.34,48.19,73.34,0,1
1/19/2009 17:23,66.13,65,0.6,73.76,48.19,73.76,0,1
1/19/2009 17:24,66.23,65,0.57,73.55,48.29,73.55,0,1
1/19/2009 17:25,66.56,65,0.48,73.55,48.61,73.55,0,1
1/19/2009 17:26,66.56,65,0.47,73.65,48.72,73.65,0,1
1/19/2009 17:27,66.77,65,0.4,73.55,48.72,73.55,0,1
1/19/2009 17:28,66.66,65,0.38,73.55,48.4,73.55,0,1
1/19/2009 17:29,65.27,65,0.45,73.55,48.29,73.55,0,1
1/19/2009 17:30,63.22,65,0.49,73.55,48.29,73.55,0,1
1/19/2009 17:31,61.93,65,0.51,73.44,48.29,73.44,0,1
1/19/2009 17:32,61.82,65,0.49,73.34,48.08,73.34,0,1
1/19/2009 17:33,63.11,65,0.38,73.34,48.4,73.34,0,1
1/19/2009 17:34,63.97,65,0.37,73.23,48.29,73.23,0,1
1/19/2009 17:35,64.73,65,0.42,73.34,48.19,73.34,0,1
1/19/2009 17:36,65.27,65,0.41,73.65,48.19,73.65,0,1
1/19/2009 17:37,65.7,65,0.45,73.65,47.98,73.65,0,1
1/19/2009 17:38,66.13,65,0.4,73.65,47.87,73.65,0,1
1/19/2009 17:39,66.02,65,0.37,74.07,47.66,74.07,0,1
1/19/2009 17:40,65.8,65,0.4,73.76,47.44,73.76,0,1
1/19/2009 17:41,65.8,65,0.3,73.86,47.34,73.86,0,1
1/19/2009 17:42,65.91,65,0.36,73.76,47.55,73.76,0,1
1/19/2009 17:43,66.02,65,0.34,73.86,47.87,73.86,0,1
1/19/2009 17:44,66.34,65,0.29,73.86,47.76,73.86,0,1
1/19/2009 17:45,66.45,65,0.2,73.97,47.98,73.97,0,1
1/19/2009 17:46,66.23,65,0.13,73.76,48.51,73.76,0,1
1/19/2009 17:47,65.8,65,0.08,73.97,48.93,73.97,0,1
1/19/2009 17:48,64.3,65,0.13,73.86,48.72,73.86,0,1
1/19/2009 17:49,62.36,65,0.2,73.86,48.61,73.86,0,1
1/19/2009 17:50,61.93,65,0.1,73.55,48.19,73.55,0,1
1/19/2009 17:51,62.36,65,0.18,73.55,48.19,73.55,0,1
1/19/2009 17:52,63.33,65,0.05,73.44,48.19,73.44,0,1
1/19/2009 17:53,64.19,65,0.01,73.65,48.19,73.65,0,1
1/19/2009 17:54,64.94,65,0.03,73.55,48.08,73.55,0,1
1/19/2009 17:55,65.7,65,0.02,73.55,48.29,73.55,0,1
1/19/2009 17:56,65.8,65,0.09,73.76,48.29,73.76,0,1
1/19/2009 17:57,66.13,65,0.02,73.86,48.29,73.86,0,1
1/19/2009 17:58,66.45,65,0.02,73.97,48.19,73.97,0,1
1/19/2009 17:59,66.34,65,-0.02,74.07,48.08,74.07,0,1
2/16/2009 6:00,71.19,65,8.48,76.18,67.92,76.18,0,1
2/16/2009 6:01,71.4,65,8.48,75.34,67.92,75.34,0,1
2/16/2009 6:02,70.86,65,8.4,71.45,68.98,71.45,0,1
2/16/2009 6:03,70.43,65,8.39,68.92,69.19,68.92,0,1
2/16/2009 6:04,69.89,65,8.35,67.87,68.98,67.87,0,1
2/16/2009 6:05,69.89,65,8.35,67.77,68.56,67.77,0,1
2/16/2009 6:06,69.79,65,8.35,68.4,68.13,68.4,0,1
2/16/2009 6:07,69.68,65,8.33,68.82,67.81,68.82,0,1
2/16/2009 6:08,69.36,65,8.28,69.45,67.81,69.45,0,1
2/16/2009 6:09,69.46,65,8.26,69.87,68.03,69.87,0,1
2/16/2009 6:10,69.46,65,8.24,70.5,68.13,70.5,0,1
2/16/2009 6:11,69.57,65,8.21,71.02,67.92,71.02,0,1
2/16/2009 6:12,69.36,65,8.17,71.55,67.18,71.55,0,1
2/16/2009 6:13,69.03,65,8.15,71.76,66.75,71.76,0,1
2/16/2009 6:14,68.93,65,8.13,71.97,66.65,71.97,0,1
2/16/2009 6:15,68.71,65,8.09,72.08,66.75,72.08,0,1
2/16/2009 6:16,68.82,65,8.01,72.29,66.86,72.29,0,1
2/16/2009 6:17,68.6,65,8.05,72.29,66.86,72.29,0,1
2/16/2009 6:18,68.71,65,8.05,72.29,66.86,72.29,0,1
2/16/2009 6:19,68.49,65,8.12,72.5,66.97,72.5,0,1
2/16/2009 6:20,68.6,65,8.2,72.39,66.97,72.39,0,1
2/16/2009 6:21,68.6,65,8.28,72.39,65.27,72.39,0,1
2/16/2009 6:22,67.63,65,8.41,72.39,62.93,72.39,0,1
2/16/2009 6:23,66.88,65,8.5,72.29,61.77,72.29,0,1
2/16/2009 6:24,65.91,65,8.57,72.18,61.24,72.18,0,1
2/16/2009 6:25,65.48,65,8.64,72.18,60.92,72.18,0,1
2/16/2009 6:26,64.51,65,8.76,71.97,60.6,71.97,0,1
2/16/2009 6:27,64.19,65,8.81,71.97,60.39,71.97,0,1
2/16/2009 6:28,63.76,65,8.81,71.87,60.28,71.87,0,1
2/16/2009 6:29,63.44,65,8.81,71.87,60.07,71.87,0,1
2/16/2009 6:30,63.22,65,8.87,71.87,59.96,71.87,0,1
2/16/2009 6:31,62.68,65,8.93,71.87,56.67,71.87,0,1
2/16/2009 6:32,61.28,65,9.06,71.76,53.28,71.76,0,1
2/16/2009 6:33,59.56,65,9.03,71.66,51.37,71.66,0,1
2/16/2009 6:34,58.05,65,9.01,71.66,50.63,71.66,0,1
2/16/2009 6:35,56.87,65,8.98,71.45,50.1,71.45,0,1
2/16/2009 6:36,55.9,65,8.69,71.13,49.57,71.13,0,1
2/16/2009 6:37,54.93,65,8.43,71.02,49.25,71.02,0,1
2/16/2009 6:38,54.61,65,8.09,70.92,49.25,70.92,0,1
2/16/2009 6:39,54.18,65,8.02,70.71,49.14,70.71,0,1
2/16/2009 6:40,53.64,65,7.95,70.39,48.93,70.39,0,1
2/16/2009 6:41,53.43,65,7.91,70.08,48.72,70.08,0,1
2/16/2009 6:42,53.1,65,7.86,70.08,48.72,70.08,0,1
2/16/2009 6:43,52.78,65,7.84,69.87,48.4,69.87,0,1
2/16/2009 6:44,52.57,65,7.81,69.76,48.4,69.76,0,1
2/16/2009 6:45,52.35,65,7.73,69.66,48.29,69.66,0,1
2/16/2009 6:46,52.13,65,7.77,69.55,48.08,69.55,0,1
2/16/2009 6:47,51.92,65,7.82,69.45,47.98,69.45,0,1
2/16/2009 6:48,52.13,65,7.87,69.45,47.76,69.45,0,1
2/16/2009 6:49,53.32,65,7.84,69.34,47.87,69.34,0,1
2/16/2009 6:50,54.83,65,7.81,69.34,47.87,69.34,0,1
2/16/2009 6:51,56.66,65,7.78,69.45,47.87,69.45,0,1
2/16/2009 6:52,58.16,65,7.82,69.55,47.76,69.55,0,1
2/16/2009 6:53,59.45,65,7.85,69.76,47.87,69.76,0,1
2/16/2009 6:54,60.31,65,7.85,70.08,47.98,70.08,0,1
2/16/2009 6:55,61.07,65,7.8,70.39,48.08,70.39,0,1
2/16/2009 6:56,61.71,65,7.77,70.39,47.98,70.39,0,1
2/16/2009 6:57,62.47,65,7.72,70.6,47.98,70.6,0,1
2/16/2009 6:58,63.33,65,7.72,70.81,48.08,70.81,0,1
2/16/2009 6:59,64.19,65,7.9,70.92,48.19,70.92,0,1
2/16/2009 7:00,64.94,65,7.94,71.02,48.29,71.02,0,1
2/16/2009 7:01,65.7,65,7.9,71.02,48.29,71.02,0,1
2/16/2009 7:02,66.88,65,7.86,71.34,48.4,71.34,0,1
2/16/2009 7:03,67.74,65,7.91,71.34,48.4,71.34,0,1
2/16/2009 7:04,68.49,65,7.97,71.45,48.51,71.45,0,1
2/16/2009 7:05,69.14,65,7.97,71.66,48.61,71.66,0,1
2/16/2009 7:06,69.68,65,7.94,71.87,48.82,71.87,0,1
2/16/2009 7:07,69.89,65,7.89,72.08,48.82,72.08,0,1
2/16/2009 7:08,70,65,7.9,71.97,48.93,71.97,0,1
2/16/2009 7:09,69.46,65,7.95,72.08,48.93,72.08,0,1
2/16/2009 7:10,68.71,65,8.01,72.29,49.04,72.29,0,1
2/16/2009 7:11,68.06,65,8.01,72.18,49.04,72.18,0,1
2/16/2009 7:12,67.42,65,8.04,72.18,49.14,72.18,0,1
2/16/2009 7:13,66.99,65,8.01,72.08,49.04,72.08,0,1
2/16/2009 7:14,66.56,65,8.01,72.18,49.25,72.18,0,1
2/16/2009 7:15,66.13,65,8.04,72.08,49.25,72.08,0,1
2/16/2009 7:16,65.91,65,8.06,71.97,49.04,71.97,0,1
2/16/2009 7:17,65.7,65,8.15,71.87,49.04,71.87,0,1
2/16/2009 7:18,65.37,65,8.21,71.87,49.04,71.87,0,1
2/16/2009 7:19,65.37,65,8.26,71.97,49.14,71.97,0,1
2/16/2009 7:20,65.37,65,8.31,71.87,49.25,71.87,0,1
2/16/2009 7:21,65.16,65,8.31,71.87,49.25,71.87,0,1
2/16/2009 7:22,65.27,65,8.36,71.87,49.14,71.87,0,1
2/16/2009 7:23,65.16,65,8.41,71.87,49.04,71.87,0,1
2/16/2009 7:24,65.05,65,8.44,71.66,49.04,71.66,0,1
2/16/2009 7:25,64.94,65,8.57,71.55,48.93,71.55,0,1
2/16/2009 7:26,64.94,65,8.65,71.45,48.93,71.45,0,1
2/16/2009 7:27,64.94,65,8.89,71.45,48.82,71.45,0,1
2/16/2009 7:28,64.73,65,9,71.34,48.72,71.34,0,1
2/16/2009 7:29,64.84,65,9.09,71.24,48.82,71.24,0,1
2/16/2009 7:30,64.73,65,9.18,71.34,48.93,71.34,0,1
2/16/2009 7:31,64.73,65,9.29,71.24,48.82,71.24,0,1
2/16/2009 7:32,64.73,65,9.39,71.02,48.82,71.02,0,1
2/16/2009 7:33,64.62,65,9.54,71.02,48.82,71.02,0,1
2/16/2009 7:34,64.84,65,9.68,71.13,48.93,71.13,0,1
2/16/2009 7:35,64.73,65,9.77,71.13,48.82,71.13,0,1
2/16/2009 7:36,64.51,65,9.93,70.92,48.82,70.92,0,1
2/16/2009 7:37,64.51,65,10.16,71.02,48.93,71.02,0,1
2/16/2009 7:38,64.62,65,10.31,71.02,48.93,71.02,0,1
2/16/2009 7:39,64.62,65,10.46,71.02,48.93,71.02,0,1
2/16/2009 7:40,64.94,65,10.66,71.13,48.93,71.13,0,1
2/16/2009 7:41,64.84,65,10.88,71.02,48.82,71.02,0,1
2/16/2009 7:42,64.84,65,11.1,71.02,48.93,71.02,0,1
2/16/2009 7:43,64.73,65,11.33,70.92,49.04,70.92,0,1
2/16/2009 7:44,64.73,65,11.48,71.02,49.25,71.02,0,1
2/16/2009 7:45,64.94,65,11.63,71.02,49.25,71.02,0,1
2/16/2009 7:46,64.94,65,11.75,71.02,49.25,71.02,0,1
2/16/2009 7:47,65.16,65,11.94,71.13,49.35,71.13,0,1
2/16/2009 7:48,65.16,65,12.09,71.02,49.35,71.02,0,1
2/16/2009 7:49,65.05,65,12.22,71.02,49.46,71.02,0,1
2/16/2009 7:50,65.16,65,12.35,71.02,49.46,71.02,0,1
2/16/2009 7:51,65.16,65,12.4,71.13,49.57,71.13,0,1
2/16/2009 7:52,65.27,65,12.52,71.13,49.67,71.13,0,1
2/16/2009 7:53,65.16,65,12.57,71.24,49.67,71.24,0,1
2/16/2009 7:54,65.48,65,12.61,71.02,49.57,71.02,0,1
2/16/2009 7:55,65.59,65,12.72,71.13,49.67,71.13,0,1
2/16/2009 7:56,65.7,65,12.8,71.13,49.78,71.13,0,1
2/16/2009 7:57,65.59,65,12.85,71.13,49.78,71.13,0,1
2/16/2009 7:58,65.37,65,12.83,71.13,49.78,71.13,0,1
2/16/2009 7:59,65.48,65,12.89,71.13,49.88,71.13,0,1
2/16/2009 8:00,65.48,65,12.91,71.24,49.99,71.24,0,1
2/16/2009 8:01,65.37,65,12.98,71.24,49.99,71.24,0,1
2/16/2009 8:02,65.27,65,13.07,71.13,49.88,71.13,0,1
2/16/2009 8:03,65.27,65,13.16,71.24,49.99,71.24,0,1
2/16/2009 8:04,65.37,65,13.26,71.13,50.1,71.13,0,1
2/16/2009 8:05,65.59,65,13.25,71.34,50.1,71.34,0,1
2/16/2009 8:06,65.37,65,13.3,71.34,50.2,71.34,0,1
2/16/2009 8:07,65.27,65,13.39,71.24,50.1,71.24,0,1
2/16/2009 8:08,65.37,65,13.59,71.34,50.31,71.34,0,1
2/16/2009 8:09,65.27,65,13.71,71.24,50.2,71.24,0,1
2/16/2009 8:10,65.37,65,13.79,71.34,50.42,71.34,0,1
2/16/2009 8:11,65.48,65,13.83,71.34,50.31,71.34,0,1
2/16/2009 8:12,65.37,65,13.93,71.45,50.42,71.45,0,1
2/16/2009 8:13,65.27,65,14.02,71.34,50.31,71.34,0,1
2/16/2009 8:14,65.27,65,14.1,71.45,50.31,71.45,0,1
2/16/2009 8:15,65.27,65,14.3,71.45,50.52,71.45,0,1
2/16/2009 8:16,65.27,65,14.47,71.34,50.42,71.34,0,1
2/16/2009 8:17,65.27,65,14.64,71.45,50.63,71.45,0,1
2/16/2009 8:18,65.16,65,14.8,71.34,50.52,71.34,0,1
2/16/2009 8:19,65.27,65,14.83,71.34,50.52,71.34,0,1
2/16/2009 8:20,65.37,65,14.95,71.45,50.73,71.45,0,1
2/16/2009 8:21,65.37,65,15,71.45,50.63,71.45,0,1
2/16/2009 8:22,65.37,65,15.13,71.45,50.63,71.45,0,1
2/16/2009 8:23,65.27,65,15.22,71.45,50.63,71.45,0,1
2/16/2009 8:24,65.16,65,15.35,71.45,50.63,71.45,0,1
2/16/2009 8:25,65.48,65,15.4,71.45,50.73,71.45,0,1
2/16/2009 8:26,65.37,65,15.5,71.55,50.73,71.55,0,1
2/16/2009 8:27,65.27,65,15.65,71.55,50.73,71.55,0,1
2/16/2009 8:28,65.16,65,15.68,71.66,50.84,71.66,0,1
2/16/2009 8:29,65.16,65,15.81,71.45,50.73,71.45,0,1
2/16/2009 8:30,65.27,65,15.88,71.45,50.73,71.45,0,1
2/16/2009 8:31,65.27,65,15.93,71.66,50.95,71.66,0,1
2/16/2009 8:32,65.27,65,16,71.55,50.73,71.55,0,1
2/16/2009 8:33,65.27,65,16.13,71.55,51.05,71.55,0,1
2/16/2009 8:34,65.27,65,16.25,71.45,50.95,71.45,0,1
2/16/2009 8:35,65.37,65,16.51,71.66,51.05,71.66,0,1
2/16/2009 8:36,65.37,65,16.66,71.66,51.05,71.66,0,1
2/16/2009 8:37,65.37,65,16.72,71.66,51.05,71.66,0,1
2/16/2009 8:38,65.16,65,16.8,71.55,51.05,71.55,0,1
2/16/2009 8:39,65.27,65,16.86,71.55,51.05,71.55,0,1
2/16/2009 8:40,65.27,65,16.95,71.55,51.16,71.55,0,1
2/16/2009 8:41,65.16,65,17,71.55,51.05,71.55,0,1
2/16/2009 8:42,65.16,65,17.16,71.66,51.26,71.66,0,1
2/16/2009 8:43,65.05,65,17.26,71.66,51.26,71.66,0,1
2/16/2009 8:44,65.16,65,17.26,71.66,51.26,71.66,0,1
2/16/2009 8:45,65.16,65,17.34,71.66,51.26,71.66,0,1
2/16/2009 8:46,65.16,65,17.46,71.66,51.37,71.66,0,1
2/16/2009 8:47,65.05,65,17.69,71.66,51.26,71.66,0,1
2/16/2009 8:48,65.05,65,17.8,71.66,51.37,71.66,0,1
2/16/2009 8:49,65.05,65,18.02,71.66,51.37,71.66,0,1
2/16/2009 8:50,65.16,65,18.2,71.55,51.37,71.55,0,1
2/16/2009 8:51,65.27,65,18.3,71.76,51.48,71.76,0,1
2/16/2009 8:52,65.27,65,18.58,71.66,51.48,71.66,0,1
2/16/2009 8:53,65.27,65,18.76,71.66,51.48,71.66,0,1
2/16/2009 8:54,65.27,65,18.95,71.66,51.58,71.66,0,1
2/16/2009 8:55,65.48,65,19.18,71.76,51.79,71.76,0,1
2/16/2009 8:56,65.37,65,19.49,71.76,51.79,71.76,0,1
2/16/2009 8:57,65.37,65,19.65,71.66,51.79,71.66,0,1
2/16/2009 8:58,65.37,65,19.86,71.76,51.9,71.76,0,1
2/16/2009 8:59,65.48,65,20.02,71.76,52.01,71.76,0,1
2/16/2009 9:00,65.48,65,20.21,71.66,51.9,71.66,0,1
2/16/2009 9:01,65.48,65,20.36,71.76,52.11,71.76,0,1
2/16/2009 9:02,65.48,65,20.44,71.87,52.11,71.87,0,1
2/16/2009 9:03,65.48,65,20.55,71.66,51.9,71.66,0,1
2/16/2009 9:04,65.48,65,20.62,71.76,52.11,71.76,0,1
2/16/2009 9:05,65.59,65,20.78,71.87,52.32,71.87,0,1
2/16/2009 9:06,65.7,65,20.83,71.87,52.32,71.87,0,1
2/16/2009 9:07,65.7,65,20.91,71.87,52.22,71.87,0,1
2/16/2009 9:08,66.02,65,21.08,71.97,52.32,71.97,0,1
2/16/2009 9:09,65.8,65,21.27,71.87,52.32,71.87,0,1
2/16/2009 9:10,65.8,65,21.26,71.87,52.32,71.87,0,1
2/16/2009 9:11,65.7,65,21.28,71.97,52.43,71.97,0,1
2/16/2009 9:12,65.59,65,21.38,71.76,52.32,71.76,0,1
2/16/2009 9:13,65.27,65,21.41,71.97,52.32,71.97,0,1
2/16/2009 9:14,64.94,65,21.36,71.87,52.32,71.87,0,1
2/16/2009 9:15,64.62,65,21.43,71.97,52.43,71.97,0,1
2/16/2009 9:16,64.19,65,21.67,71.87,52.54,71.87,0,1
2/16/2009 9:17,63.97,65,21.85,71.76,52.32,71.76,0,1
2/16/2009 9:18,64.08,65,21.95,71.87,52.43,71.87,0,1
2/16/2009 9:19,64.3,65,21.96,71.66,52.43,71.66,0,1
2/16/2009 9:20,64.3,65,21.98,71.76,52.64,71.76,0,1
2/16/2009 9:21,64.4,65,21.92,71.76,52.75,71.76,0,1
2/16/2009 9:22,64.62,65,22.09,71.66,52.75,71.66,0,1
2/16/2009 9:23,64.84,65,22.24,71.66,52.86,71.66,0,1
2/16/2009 9:24,64.94,65,22.22,71.87,53.07,71.87,0,1
2/16/2009 9:25,64.94,65,22.22,71.76,52.86,71.76,0,1
2/16/2009 9:26,65.05,65,22.27,71.87,53.17,71.87,0,1
2/16/2009 9:27,64.84,65,22.28,71.87,53.07,71.87,0,1
2/16/2009 9:28,65.05,65,22.35,71.87,53.17,71.87,0,1
2/16/2009 9:29,65.05,65,22.53,71.87,53.28,71.87,0,1
2/16/2009 9:30,65.16,65,22.61,71.87,53.28,71.87,0,1
2/16/2009 9:31,65.16,65,22.8,71.87,53.39,71.87,0,1
2/16/2009 9:32,65.16,65,22.96,71.87,53.28,71.87,0,1
2/16/2009 9:33,65.16,65,23.29,71.87,53.49,71.87,0,1
2/16/2009 9:34,65.37,65,23.65,71.87,53.39,71.87,0,1
2/16/2009 9:35,65.37,65,23.69,71.87,53.49,71.87,0,1
2/16/2009 9:36,65.48,65,23.47,71.87,53.49,71.87,0,1
2/16/2009 9:37,65.37,65,23.51,71.97,53.6,71.97,0,1
2/16/2009 9:38,65.27,65,23.55,71.87,53.6,71.87,0,1
2/16/2009 9:39,65.37,65,23.6,71.97,53.6,71.97,0,1
2/16/2009 9:40,65.37,65,23.68,72.08,53.7,72.08,0,1
2/16/2009 9:41,65.37,65,23.65,72.08,53.7,72.08,0,1
2/16/2009 9:42,65.37,65,23.53,71.97,53.7,71.97,0,1
2/16/2009 9:43,65.37,65,23.33,71.97,53.81,71.97,0,1
2/16/2009 9:44,65.48,65,23.21,71.87,53.81,71.87,0,1
2/16/2009 9:45,65.16,65,23.42,71.97,53.92,71.97,0,1
2/16/2009 9:46,64.84,65,23.6,71.87,53.81,71.87,0,1
2/16/2009 9:47,64.62,65,23.68,71.97,53.92,71.97,0,1
2/16/2009 9:48,64.4,65,23.98,71.87,53.81,71.87,0,1
2/16/2009 9:49,64.4,65,24.08,71.87,54.02,71.87,0,1
2/16/2009 9:50,64.51,65,24.14,71.76,53.92,71.76,0,1
2/16/2009 9:51,64.62,65,24.1,71.87,54.02,71.87,0,1
2/16/2009 9:52,64.73,65,24.16,71.76,54.13,71.76,0,1
2/16/2009 9:53,64.94,65,24.16,71.76,54.13,71.76,0,1
2/16/2009 9:54,64.94,65,24.3,71.66,54.02,71.66,0,1
2/16/2009 9:55,65.16,65,24.54,71.55,54.13,71.55,0,1
2/16/2009 9:56,65.27,65,24.56,71.45,54.02,71.45,0,1
2/16/2009 9:57,65.37,65,24.53,71.34,54.02,71.34,0,1
2/16/2009 9:58,65.27,65,24.63,71.34,54.02,71.34,0,1
2/16/2009 9:59,65.16,65,24.73,71.13,53.92,71.13,0,1
2/16/2009 10:00,65.16,65,24.95,71.02,53.92,71.02,0,1
2/16/2009 10:01,65.16,65,25.34,70.92,53.92,70.92,0,1
2/16/2009 10:02,65.37,65,25.62,71.02,53.92,71.02,0,1
2/16/2009 10:03,65.27,65,25.55,70.92,53.92,70.92,0,1
2/16/2009 10:04,65.16,65,25.46,71.02,53.92,71.02,0,1
2/16/2009 10:05,65.16,65,25.44,71.02,53.92,71.02,0,1
2/16/2009 10:06,65.16,65,25.52,70.81,53.92,70.81,0,1
2/16/2009 10:07,65.37,65,25.63,70.92,53.92,70.92,0,1
2/16/2009 10:08,65.27,65,25.61,71.02,54.02,71.02,0,1
2/16/2009 10:09,65.16,65,25.71,70.92,54.02,70.92,0,1
2/16/2009 10:10,65.27,65,25.88,70.92,54.02,70.92,0,1
2/16/2009 10:11,65.27,65,25.97,70.92,53.92,70.92,0,1
2/16/2009 10:12,65.05,65,26,71.02,54.13,71.02,0,1
2/16/2009 10:13,65.05,65,26.02,71.02,54.13,71.02,0,1
2/16/2009 10:14,65.27,65,26.03,71.02,54.23,71.02,0,1
2/16/2009 10:15,65.37,65,26.17,70.81,54.13,70.81,0,1
2/16/2009 10:16,65.16,65,26.14,71.13,54.34,71.13,0,1
2/16/2009 10:17,64.94,65,26.29,70.92,54.23,70.92,0,1
2/16/2009 10:18,64.62,65,26.26,71.02,54.34,71.02,0,1
2/16/2009 10:19,64.51,65,26.4,71.02,54.34,71.02,0,1
2/16/2009 10:20,64.19,65,26.49,70.92,54.34,70.92,0,1
2/16/2009 10:21,63.97,65,26.3,70.92,54.34,70.92,0,1
2/16/2009 10:22,64.4,65,26.32,70.92,54.45,70.92,0,1
2/16/2009 10:23,64.62,65,26.45,70.92,54.45,70.92,0,1
2/16/2009 10:24,64.62,65,26.7,70.92,54.45,70.92,0,1
2/16/2009 10:25,64.84,65,27.01,70.92,54.45,70.92,0,1
2/16/2009 10:26,64.73,65,26.98,70.92,54.55,70.92,0,1
2/16/2009 10:27,64.94,65,26.97,70.92,54.66,70.92,0,1
2/16/2009 10:28,65.05,65,26.92,70.92,54.66,70.92,0,1
2/16/2009 10:29,65.16,65,27.03,71.02,54.55,71.02,0,1
2/16/2009 10:30,65.16,65,27.15,71.02,54.45,71.02,0,1
2/16/2009 10:31,65.27,65,27.31,71.02,54.55,71.02,0,1
2/16/2009 10:32,65.16,65,27.52,71.02,54.55,71.02,0,1
2/16/2009 10:33,65.27,65,27.8,71.02,54.66,71.02,0,1
2/16/2009 10:34,65.27,65,27.9,71.02,54.55,71.02,0,1
2/16/2009 10:35,65.37,65,28.18,71.13,54.66,71.13,0,1
2/16/2009 10:36,65.37,65,28.34,71.02,54.77,71.02,0,1
2/16/2009 10:37,65.37,65,28.35,71.02,54.77,71.02,0,1
2/16/2009 10:38,65.37,65,28.39,71.02,54.77,71.02,0,1
2/16/2009 10:39,65.05,65,28.32,71.13,54.77,71.13,0,1
2/16/2009 10:40,64.94,65,28.37,71.02,54.77,71.02,0,1
2/16/2009 10:41,64.73,65,28.26,71.13,54.77,71.13,0,1
2/16/2009 10:42,64.62,65,28.21,71.02,54.87,71.02,0,1
2/16/2009 10:43,64.62,65,28.17,70.92,54.77,70.92,0,1
2/16/2009 10:44,64.51,65,28.13,70.92,54.87,70.92,0,1
2/16/2009 10:45,64.62,65,28.31,71.02,54.87,71.02,0,1
2/16/2009 10:46,64.73,65,28.44,70.92,54.87,70.92,0,1
2/16/2009 10:47,64.94,65,28.54,71.02,54.98,71.02,0,1
2/16/2009 10:48,65.05,65,28.54,71.02,54.98,71.02,0,1
2/16/2009 10:49,65.27,65,28.63,71.02,54.98,71.02,0,1
2/16/2009 10:50,65.37,65,28.61,71.02,55.08,71.02,0,1
2/16/2009 10:51,65.37,65,28.68,71.02,55.08,71.02,0,1
2/16/2009 10:52,65.27,65,28.94,71.13,55.08,71.13,0,1
2/16/2009 10:53,65.37,65,29.24,71.13,55.08,71.13,0,1
2/16/2009 10:54,65.48,65,29.68,70.92,55.08,70.92,0,1
2/16/2009 10:55,65.48,65,29.79,71.13,55.08,71.13,0,1
2/16/2009 10:56,65.59,65,29.51,71.13,55.08,71.13,0,1
2/16/2009 10:57,65.48,65,29.38,71.13,55.08,71.13,0,1
2/16/2009 10:58,65.27,65,29.3,71.34,55.3,71.34,0,1
2/16/2009 10:59,65.16,65,29.68,71.13,55.08,71.13,0,1
2/16/2009 11:00,65.05,65,30,71.02,55.08,71.02,0,1
2/16/2009 11:01,64.84,65,30.04,71.02,55.19,71.02,0,1
