Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,Zone Air Temperature,AHU: Outdoor Air Temperature,Zone Air Temperature.1,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator,Supply Air Volume,Q_fan,Q_chill,Q_total,Q_vav,Total
5/05/2009 15:05,55.15,55,72.39,67.9,72.39,69.62,72.39,0.38,1,37.71,47.1375,160.72,0.208,0.02655,0.23455
5/05/2009 15:06,55.15,55,72.5,67.75,72.5,70.04,72.5,0.38,1,37.47,46.8375,164.34,0.211,0.02759,0.23859
5/05/2009 15:07,55.26,55,72.5,67.21,72.5,70.04,72.5,0.39,1,37.71,47.1375,164.17,0.211,0.02777,0.23877
5/05/2009 15:08,55.26,55,72.39,67.21,72.39,70.04,72.39,0.39,1,37.95,47.4375,165.21,0.213,0.02672,0.23972
5/05/2009 15:09,55.15,55,72.29,66.94,72.29,69.83,72.29,0.39,1,37.93,47.4125,164.01,0.211,0.02558,0.23658
5/05/2009 15:10,55.15,55,72.29,66.55,72.29,69.72,72.29,0.39,1,37.93,47.4125,162.78,0.21,0.02558,0.23558
5/05/2009 15:11,55.15,55,72.39,66.89,72.39,69.72,72.39,0.39,1,37.71,47.1375,161.84,0.209,0.02655,0.23555
5/05/2009 15:12,55.04,55,72.29,67.48,72.29,69.72,72.29,0.39,1,37.69,47.1125,162.97,0.21,0.02542,0.23542
5/05/2009 15:13,55.26,55,72.39,67.36,72.39,70.04,72.39,0.4,1,37.95,47.4375,165.21,0.213,0.02672,0.23972
5/05/2009 15:14,55.15,55,72.39,67.22,72.39,70.25,72.39,0.4,1,37.71,47.1375,167.72,0.215,0.02655,0.24155
5/05/2009 15:15,54.93,55,72.39,66.81,72.39,70.36,72.39,0.39,1,37.23,46.5375,169.21,0.216,0.02621,0.24221
5/05/2009 15:16,55.04,55,72.18,66.57,72.18,70.15,72.18,0.39,1,37.93,47.4125,168.81,0.216,0.02436,0.24036
5/05/2009 15:17,54.93,55,72.18,66.55,72.18,69.94,72.18,0.39,1,37.69,47.1125,166.63,0.214,0.0242,0.2382
5/05/2009 15:18,54.83,55,72.29,66.71,72.29,70.04,72.29,0.39,1,37.23,46.5375,166.79,0.213,0.02511,0.23811
5/05/2009 15:19,54.72,55,72.29,66.95,72.29,70.15,72.29,0.38,1,37,46.25,168.16,0.214,0.02496,0.23896
5/05/2009 15:20,54.83,55,72.29,66.86,72.29,70.36,72.29,0.38,1,37.23,46.5375,170.3,0.217,0.02511,0.24211
5/05/2009 15:21,54.83,55,72.29,66.98,72.29,70.57,72.29,0.38,1,37.23,46.5375,172.61,0.219,0.02511,0.24411
5/05/2009 15:22,54.93,55,72.29,66.98,72.29,70.57,72.29,0.38,1,37.45,46.8125,172.52,0.219,0.02526,0.24426
5/05/2009 15:23,54.83,55,72.08,66.84,72.08,70.47,72.08,0.38,1,37.69,47.1125,173.63,0.221,0.02309,0.24409
5/05/2009 15:24,54.83,55,72.18,66.61,72.18,70.25,72.18,0.38,1,37.47,46.8375,170.19,0.217,0.02406,0.24106
5/05/2009 15:25,54.83,55,72.08,66.68,72.08,69.94,72.08,0.37,1,37.69,47.1125,167.74,0.215,0.02309,0.23809
5/05/2009 15:26,54.61,55,72.18,66.47,72.18,70.04,72.18,0.37,1,37,46.25,168.16,0.214,0.02376,0.23776
5/05/2009 15:27,54.72,55,72.18,66.51,72.18,70.04,72.18,0.36,1,37.23,46.5375,168,0.215,0.02391,0.23891
5/05/2009 15:28,54.83,55,71.97,66.53,71.97,70.04,71.97,0.36,1,37.93,47.4125,169.93,0.217,0.02201,0.23901
5/05/2009 15:29,54.61,55,71.97,66.92,71.97,69.83,71.97,0.36,1,37.45,46.8125,167.89,0.215,0.02173,0.23673
5/05/2009 15:30,54.72,55,72.08,67.17,72.08,70.04,72.08,0.35,1,37.45,46.8125,168.99,0.216,0.02294,0.23894
5/05/2009 15:31,54.61,55,72.08,67.31,72.08,70.36,72.08,0.35,1,37.21,46.5125,172.62,0.219,0.0228,0.2418
5/05/2009 15:32,54.72,55,71.97,67.43,71.97,70.36,71.97,0.35,1,37.69,47.1125,173.63,0.221,0.02187,0.24287
5/05/2009 15:33,54.72,55,72.18,67.1,72.18,70.36,72.18,0.34,1,37.23,46.5375,171.51,0.218,0.02391,0.24191
5/05/2009 15:34,54.61,55,72.08,66.86,72.08,70.36,72.08,0.34,1,37.21,46.5125,172.62,0.219,0.0228,0.2418
5/05/2009 15:35,54.72,55,71.97,67.14,71.97,70.36,71.97,0.34,1,37.69,47.1125,173.63,0.221,0.02187,0.24287
5/05/2009 15:36,54.61,55,72.08,67.49,72.08,70.47,72.08,0.33,1,37.21,46.5125,173.83,0.22,0.0228,0.2428
5/05/2009 15:37,54.72,55,72.18,67.54,72.18,70.57,72.18,0.33,1,37.23,46.5375,173.81,0.22,0.02391,0.24391
5/05/2009 15:38,54.72,55,72.18,67.33,72.18,70.57,72.18,0.32,1,37.23,46.5375,173.81,0.22,0.02391,0.24391
5/05/2009 15:39,54.72,55,72.08,67.29,72.08,70.57,72.08,0.32,1,37.45,46.8125,174.84,0.222,0.02294,0.24494
5/05/2009 15:40,54.61,55,71.97,67.52,71.97,70.36,71.97,0.32,1,37.45,46.8125,173.74,0.221,0.02173,0.24273
5/05/2009 15:41,54.72,55,72.08,67.6,72.08,70.57,72.08,0.32,1,37.45,46.8125,174.84,0.222,0.02294,0.24494
5/05/2009 15:42,54.83,55,72.18,67.64,72.18,70.57,72.18,0.31,1,37.47,46.8375,173.72,0.221,0.02406,0.24506
5/05/2009 15:43,54.72,55,72.08,67.81,72.08,70.68,72.08,0.31,1,37.45,46.8125,176.05,0.223,0.02294,0.24594
5/05/2009 15:44,54.72,55,72.08,67.86,72.08,70.57,72.08,0.31,1,37.45,46.8125,174.84,0.222,0.02294,0.24494
5/05/2009 15:45,54.83,55,72.18,67.72,72.18,70.68,72.18,0.31,1,37.47,46.8375,174.93,0.222,0.02406,0.24606
5/05/2009 15:46,54.83,55,72.18,67.38,72.18,70.68,72.18,0.31,1,37.47,46.8375,174.93,0.222,0.02406,0.24606
5/05/2009 15:47,54.83,55,72.08,67.52,72.08,70.57,72.08,0.31,1,37.69,47.1125,174.74,0.222,0.02309,0.24509
5/05/2009 15:48,54.93,55,72.08,67.37,72.08,70.36,72.08,0.3,1,37.91,47.3875,172.3,0.22,0.02323,0.24323
5/05/2009 15:49,54.83,55,71.97,67.34,71.97,70.47,71.97,0.3,1,37.93,47.4125,174.73,0.222,0.02201,0.24401
5/05/2009 15:50,55.04,55,72.08,67.62,72.08,70.47,72.08,0.3,1,38.15,47.6875,173.39,0.221,0.02337,0.24437
5/05/2009 15:51,55.04,55,72.18,67.52,72.18,70.68,72.18,0.31,1,37.93,47.4125,174.73,0.222,0.02436,0.24636
5/05/2009 15:52,54.93,55,72.08,67.32,72.08,70.47,72.08,0.3,1,37.91,47.3875,173.52,0.221,0.02323,0.24423
5/05/2009 15:53,55.15,55,72.08,67.58,72.08,70.47,72.08,0.3,1,38.4,48,173.28,0.221,0.02353,0.24453
5/05/2009 15:54,55.15,55,72.08,67.92,72.08,70.57,72.08,0.3,1,38.4,48,174.41,0.222,0.02353,0.24553
5/05/2009 15:55,55.04,55,72.18,67.8,72.18,70.57,72.18,0.31,1,37.93,47.4125,173.5,0.221,0.02436,0.24536
5/05/2009 15:56,55.04,55,72.08,67.64,72.08,70.57,72.08,0.31,1,38.15,47.6875,174.51,0.222,0.02337,0.24537
5/05/2009 15:57,55.04,55,72.08,67.49,72.08,70.47,72.08,0.31,1,38.15,47.6875,173.39,0.221,0.02337,0.24437
5/05/2009 15:58,54.93,55,72.08,67.48,72.08,70.47,72.08,0.31,1,37.91,47.3875,173.52,0.221,0.02323,0.24423
5/05/2009 15:59,55.04,55,72.18,67.54,72.18,70.68,72.18,0.31,1,37.93,47.4125,174.73,0.222,0.02436,0.24636
5/05/2009 16:00,55.04,55,72.18,67.34,72.18,70.57,72.18,0.31,1,37.93,47.4125,173.5,0.221,0.02436,0.24536
5/05/2009 16:01,55.04,55,72.08,67.72,72.08,70.68,72.08,0.31,1,38.15,47.6875,175.75,0.223,0.02337,0.24637
5/05/2009 16:02,55.15,55,72.08,67.84,72.08,70.79,72.08,0.31,1,38.4,48,176.9,0.225,0.02353,0.24853
5/05/2009 16:03,54.93,55,72.08,67.91,72.08,70.36,72.08,0.32,1,37.91,47.3875,172.3,0.22,0.02323,0.24323
5/05/2009 16:04,55.04,55,72.29,68.32,72.29,70.79,72.29,0.31,1,37.69,47.1125,174.85,0.222,0.02542,0.24742
5/05/2009 16:05,55.04,55,72.08,68,72.08,70.89,72.08,0.32,1,38.15,47.6875,178.11,0.226,0.02337,0.24937
5/05/2009 16:06,55.15,55,72.18,67.95,72.18,70.79,72.18,0.32,1,38.17,47.7125,175.84,0.224,0.02451,0.24851
5/05/2009 16:07,55.15,55,71.97,68.17,71.97,70.57,71.97,0.32,1,38.65,48.3125,175.55,0.224,0.02243,0.24643
5/05/2009 16:08,55.04,55,72.08,67.67,72.08,70.68,72.08,0.32,1,38.15,47.6875,175.75,0.223,0.02337,0.24637
5/05/2009 16:09,55.04,55,72.08,67.32,72.08,70.79,72.08,0.32,1,38.15,47.6875,176.98,0.225,0.02337,0.24837
5/05/2009 16:10,55.15,55,72.18,67.33,72.18,71,72.18,0.32,1,38.17,47.7125,178.2,0.226,0.02451,0.25051
5/05/2009 16:11,55.04,55,71.97,67.48,71.97,70.57,71.97,0.32,1,38.4,48,175.65,0.224,0.02228,0.24628
5/05/2009 16:12,55.04,55,72.08,67.82,72.08,70.68,72.08,0.32,1,38.15,47.6875,175.75,0.223,0.02337,0.24637
5/05/2009 16:13,55.04,55,72.18,67.92,72.18,71,72.18,0.32,1,37.93,47.4125,178.31,0.226,0.02436,0.25036
5/05/2009 16:14,55.04,55,72.08,67.87,72.08,70.68,72.08,0.32,1,38.15,47.6875,175.75,0.223,0.02337,0.24637
5/05/2009 16:15,54.93,55,72.08,67.61,72.08,70.15,72.08,0.32,1,37.91,47.3875,169.95,0.217,0.02323,0.24023
5/05/2009 16:16,54.83,55,72.08,67.64,72.08,70.04,72.08,0.32,1,37.69,47.1125,168.85,0.216,0.02309,0.23909
5/05/2009 16:17,54.83,55,72.18,67.93,72.18,70.36,72.18,0.31,1,37.47,46.8375,171.4,0.218,0.02406,0.24206
5/05/2009 16:18,54.83,55,72.08,68.29,72.08,70.57,72.08,0.31,1,37.69,47.1125,174.74,0.222,0.02309,0.24509
5/05/2009 16:19,54.83,55,72.18,68.39,72.18,70.79,72.18,0.31,1,37.47,46.8375,176.15,0.223,0.02406,0.24706
5/05/2009 16:20,55.04,55,71.97,68.38,71.97,70.89,71.97,0.31,1,38.4,48,179.27,0.227,0.02228,0.24928
5/05/2009 16:21,54.93,55,72.18,68.35,72.18,71,72.18,0.31,1,37.69,47.1125,178.4,0.226,0.0242,0.2502
5/05/2009 16:22,54.93,55,72.08,68.33,72.08,71.1,72.08,0.31,1,37.91,47.3875,180.56,0.228,0.02323,0.25123
5/05/2009 16:23,55.04,55,72.08,68.46,72.08,71.1,72.08,0.31,1,38.15,47.6875,180.47,0.228,0.02337,0.25137
5/05/2009 16:24,54.93,55,72.08,68.65,72.08,71.1,72.08,0.31,1,37.91,47.3875,180.56,0.228,0.02323,0.25123
5/05/2009 16:25,54.93,55,72.08,68.38,72.08,71.1,72.08,0.31,1,37.91,47.3875,180.56,0.228,0.02323,0.25123
5/05/2009 16:26,55.04,55,72.29,68.2,72.29,70.89,72.29,0.31,1,37.69,47.1125,175.96,0.223,0.02542,0.24842
5/05/2009 16:27,55.04,55,72.08,68.29,72.08,70.89,72.08,0.31,1,38.15,47.6875,178.11,0.226,0.02337,0.24937
5/05/2009 16:28,54.93,55,72.18,68.25,72.18,71.21,72.18,0.31,1,37.69,47.1125,180.73,0.228,0.0242,0.2522
5/05/2009 16:29,55.04,55,72.08,68.32,72.08,71,72.08,0.31,1,38.15,47.6875,179.34,0.227,0.02337,0.25037
5/05/2009 16:30,54.93,55,71.97,68.17,71.97,71.1,71.97,0.31,1,38.15,47.6875,181.7,0.229,0.02214,0.25114
5/05/2009 16:31,55.04,55,72.08,68.15,72.08,71.21,72.08,0.31,1,38.15,47.6875,181.7,0.229,0.02337,0.25237
5/05/2009 16:32,54.93,55,72.08,68.02,72.08,71,72.08,0.31,1,37.91,47.3875,179.44,0.227,0.02323,0.25023
5/05/2009 16:33,55.04,55,72.08,67.85,72.08,71.21,72.08,0.31,1,38.15,47.6875,181.7,0.229,0.02337,0.25237
5/05/2009 16:34,54.93,55,71.97,67.97,71.97,71,71.97,0.31,1,38.15,47.6875,180.58,0.228,0.02214,0.25014
5/05/2009 16:35,54.93,55,71.97,68.28,71.97,71,71.97,0.31,1,38.15,47.6875,180.58,0.228,0.02214,0.25014
5/05/2009 16:36,55.15,55,71.97,68.54,71.97,71,71.97,0.31,1,38.65,48.3125,180.44,0.229,0.02243,0.25143
5/05/2009 16:37,55.04,55,72.08,68.62,72.08,71.21,72.08,0.31,1,38.15,47.6875,181.7,0.229,0.02337,0.25237
5/05/2009 16:38,54.83,55,72.08,68.7,72.08,70.89,72.08,0.31,1,37.69,47.1125,178.29,0.225,0.02309,0.24809
5/05/2009 16:39,55.04,55,72.08,68.86,72.08,71.1,72.08,0.31,1,38.15,47.6875,180.47,0.228,0.02337,0.25137
5/05/2009 16:40,54.93,55,71.97,68.72,71.97,71.21,71.97,0.31,1,38.15,47.6875,182.94,0.231,0.02214,0.25314
5/05/2009 16:41,54.93,55,72.08,68.61,72.08,71.1,72.08,0.31,1,37.91,47.3875,180.56,0.228,0.02323,0.25123
5/05/2009 16:42,54.93,55,72.18,68.42,72.18,71.21,72.18,0.31,1,37.69,47.1125,180.73,0.228,0.0242,0.2522
5/05/2009 16:43,54.93,55,72.18,68.18,72.18,71.1,72.18,0.31,1,37.69,47.1125,179.51,0.227,0.0242,0.2512
5/05/2009 16:44,55.15,55,72.18,68.19,72.18,71.21,72.18,0.31,1,38.17,47.7125,180.56,0.228,0.02451,0.25251
5/05/2009 16:45,55.04,55,72.18,68.38,72.18,71.21,72.18,0.31,1,37.93,47.4125,180.65,0.228,0.02436,0.25236
5/05/2009 16:46,55.04,55,72.29,68.76,72.29,71.32,72.29,0.31,1,37.69,47.1125,180.73,0.228,0.02542,0.25342
5/05/2009 16:47,55.04,55,72.08,68.58,72.08,71.32,72.08,0.31,1,38.15,47.6875,182.94,0.231,0.02337,0.25437
5/05/2009 16:48,55.15,55,72.08,68.53,72.08,71.21,72.08,0.31,1,38.4,48,181.65,0.23,0.02353,0.25353
5/05/2009 16:49,55.15,55,72.08,68.43,72.08,71.21,72.08,0.31,1,38.4,48,181.65,0.23,0.02353,0.25353
5/05/2009 16:50,54.93,55,72.18,68.5,72.18,71.21,72.18,0.31,1,37.69,47.1125,180.73,0.228,0.0242,0.2522
5/05/2009 16:51,55.04,55,72.08,68.48,72.08,71.1,72.08,0.31,1,38.15,47.6875,180.47,0.228,0.02337,0.25137
5/05/2009 16:52,55.04,55,72.08,68.47,72.08,71.32,72.08,0.31,1,38.15,47.6875,182.94,0.231,0.02337,0.25437
5/05/2009 16:53,55.04,55,71.97,68.2,71.97,71.42,71.97,0.31,1,38.4,48,185.27,0.233,0.02228,0.25528
5/05/2009 16:54,55.15,55,72.08,68.25,72.08,71.32,72.08,0.31,1,38.4,48,182.89,0.231,0.02353,0.25453
5/05/2009 16:55,55.04,55,72.08,68.54,72.08,71.53,72.08,0.31,1,38.15,47.6875,185.3,0.233,0.02337,0.25637
5/05/2009 16:56,55.04,55,71.97,68.45,71.97,71.42,71.97,0.32,1,38.4,48,185.27,0.233,0.02228,0.25528
5/05/2009 16:57,55.15,55,72.08,68.56,72.08,71.1,72.08,0.32,1,38.4,48,180.41,0.228,0.02353,0.25153
5/05/2009 16:58,55.04,55,71.97,68.74,71.97,71,71.97,0.31,1,38.4,48,180.52,0.229,0.02228,0.25128
5/05/2009 16:59,54.93,55,72.08,68.89,72.08,71.21,72.08,0.32,1,37.91,47.3875,181.79,0.229,0.02323,0.25223
5/05/2009 17:00,55.15,55,72.18,68.8,72.18,71.42,72.18,0.32,1,38.17,47.7125,182.92,0.231,0.02451,0.25551
5/05/2009 17:01,55.04,55,71.87,68.76,71.87,71.32,71.87,0.32,1,38.63,48.2875,185.24,0.234,0.02128,0.25528
5/05/2009 17:02,55.04,55,71.97,68.86,71.97,71.32,71.97,0.32,1,38.4,48,184.14,0.232,0.02228,0.25428
5/05/2009 17:03,55.04,55,72.08,68.91,72.08,71.21,72.08,0.32,1,38.15,47.6875,181.7,0.229,0.02337,0.25237
5/05/2009 17:04,55.15,55,72.08,68.94,72.08,71.53,72.08,0.32,1,38.4,48,185.27,0.233,0.02353,0.25653
5/05/2009 17:05,55.15,55,71.97,68.76,71.97,71.42,71.97,0.32,1,38.65,48.3125,185.22,0.234,0.02243,0.25643
5/05/2009 17:06,55.04,55,71.97,68.87,71.97,71.1,71.97,0.32,1,38.4,48,181.65,0.23,0.02228,0.25228
5/05/2009 17:07,55.04,55,71.97,68.86,71.97,71.1,71.97,0.32,1,38.4,48,181.65,0.23,0.02228,0.25228
5/05/2009 17:08,54.93,55,71.97,68.78,71.97,70.89,71.97,0.32,1,38.15,47.6875,179.34,0.227,0.02214,0.24914
5/05/2009 17:09,54.93,55,71.97,68.87,71.97,70.79,71.97,0.32,1,38.15,47.6875,178.22,0.226,0.02214,0.24814
5/05/2009 17:10,54.93,55,71.97,69.07,71.97,71,71.97,0.32,1,38.15,47.6875,180.58,0.228,0.02214,0.25014
5/05/2009 17:11,54.93,55,71.97,69.18,71.97,71.21,71.97,0.32,1,38.15,47.6875,182.94,0.231,0.02214,0.25314
5/05/2009 17:12,55.04,55,71.87,69.21,71.87,71.32,71.87,0.32,1,38.63,48.2875,185.24,0.234,0.02128,0.25528
5/05/2009 17:13,55.15,55,71.97,68.91,71.97,71.42,71.97,0.32,1,38.65,48.3125,185.22,0.234,0.02243,0.25643
5/05/2009 17:14,55.15,55,71.87,68.59,71.87,71.32,71.87,0.32,1,38.88,48.6,185.18,0.234,0.02142,0.25542
5/05/2009 17:15,55.04,55,71.87,68.56,71.87,71.32,71.87,0.32,1,38.63,48.2875,185.24,0.234,0.02128,0.25528
5/05/2009 17:16,55.04,55,71.97,68.69,71.97,71.42,71.97,0.32,1,38.4,48,185.27,0.233,0.02228,0.25528
5/05/2009 17:17,55.04,55,71.87,68.85,71.87,71.32,71.87,0.32,1,38.63,48.2875,185.24,0.234,0.02128,0.25528
5/05/2009 17:18,55.04,55,71.87,68.8,71.87,71.21,71.87,0.32,1,38.63,48.2875,183.99,0.232,0.02128,0.25328
5/05/2009 17:19,55.15,55,71.87,68.71,71.87,71.32,71.87,0.32,1,38.88,48.6,185.18,0.234,0.02142,0.25542
5/05/2009 17:20,55.04,55,71.87,68.61,71.87,71.21,71.87,0.32,1,38.63,48.2875,183.99,0.232,0.02128,0.25328
5/05/2009 17:21,54.93,55,71.87,68.72,71.87,71.21,71.87,0.32,1,38.38,47.975,184.04,0.232,0.02114,0.25314
5/05/2009 17:22,54.93,55,71.97,68.8,71.97,71,71.97,0.32,1,38.15,47.6875,180.58,0.228,0.02214,0.25014
5/05/2009 17:23,54.93,55,72.08,68.81,72.08,71.1,72.08,0.32,1,37.91,47.3875,180.56,0.228,0.02323,0.25123
5/05/2009 17:24,54.93,55,71.97,68.7,71.97,71.1,71.97,0.32,1,38.15,47.6875,181.7,0.229,0.02214,0.25114
5/05/2009 17:25,55.04,55,71.97,68.66,71.97,71.32,71.97,0.32,1,38.4,48,184.14,0.232,0.02228,0.25428
5/05/2009 17:26,54.93,55,71.87,68.71,71.87,71.1,71.87,0.32,1,38.38,47.975,182.8,0.231,0.02114,0.25214
5/05/2009 17:27,54.93,55,71.87,68.71,71.87,71.1,71.87,0.32,1,38.38,47.975,182.8,0.231,0.02114,0.25214
5/05/2009 17:28,54.93,55,71.97,68.78,71.97,71.1,71.97,0.32,1,38.15,47.6875,181.7,0.229,0.02214,0.25114
5/05/2009 17:29,54.83,55,71.87,68.83,71.87,71.1,71.87,0.31,1,38.15,47.6875,182.83,0.231,0.02101,0.25201
5/05/2009 17:30,54.83,55,71.87,68.89,71.87,71.1,71.87,0.31,1,38.15,47.6875,182.83,0.231,0.02101,0.25201
5/05/2009 17:31,54.83,55,71.87,68.85,71.87,71.1,71.87,0.31,1,38.15,47.6875,182.83,0.231,0.02101,0.25201
5/05/2009 17:32,54.83,55,71.97,68.71,71.97,71.1,71.97,0.31,1,37.93,47.4125,181.77,0.229,0.02201,0.25101
5/05/2009 17:33,54.93,55,71.87,68.57,71.87,71.32,71.87,0.31,1,38.38,47.975,185.29,0.233,0.02114,0.25414
5/05/2009 17:34,55.04,55,71.87,68.57,71.87,71.53,71.87,0.31,1,38.63,48.2875,187.63,0.236,0.02128,0.25728
5/05/2009 17:35,55.04,55,71.87,68.66,71.87,71.32,71.87,0.31,1,38.63,48.2875,185.24,0.234,0.02128,0.25528
5/05/2009 17:36,54.83,55,71.97,68.66,71.97,71.42,71.97,0.31,1,37.93,47.4125,185.35,0.233,0.02201,0.25501
5/05/2009 17:37,55.04,55,71.97,68.74,71.97,71.32,71.97,0.31,1,38.4,48,184.14,0.232,0.02228,0.25428
5/05/2009 17:38,54.93,55,71.87,68.91,71.87,71,71.87,0.31,1,38.38,47.975,181.67,0.23,0.02114,0.25114
5/05/2009 17:39,54.83,55,71.87,68.96,71.87,71.21,71.87,0.31,1,38.15,47.6875,184.06,0.232,0.02101,0.25301
5/05/2009 17:40,54.93,55,71.87,69.13,71.87,71.32,71.87,0.31,1,38.38,47.975,185.29,0.233,0.02114,0.25414
5/05/2009 17:41,55.04,55,71.97,69.25,71.97,71.21,71.97,0.31,1,38.4,48,182.89,0.231,0.02228,0.25328
5/05/2009 17:42,54.83,55,71.97,69.18,71.97,71.32,71.97,0.3,1,37.93,47.4125,184.23,0.232,0.02201,0.25401
5/05/2009 17:43,54.93,55,71.76,69.21,71.76,71,71.76,0.3,1,38.63,48.2875,182.85,0.231,0.02003,0.25103
5/05/2009 17:44,54.93,55,71.87,69.25,71.87,71.1,71.87,0.3,1,38.38,47.975,182.8,0.231,0.02114,0.25214
5/05/2009 17:45,55.04,55,71.97,69.13,71.97,71.1,71.97,0.3,1,38.4,48,181.65,0.23,0.02228,0.25228
5/05/2009 17:46,54.93,55,71.87,69.07,71.87,71.32,71.87,0.3,1,38.38,47.975,185.29,0.233,0.02114,0.25414
5/05/2009 17:47,54.93,55,71.97,69.09,71.97,71.21,71.97,0.3,1,38.15,47.6875,182.94,0.231,0.02214,0.25314
5/05/2009 17:48,54.93,55,71.97,69.11,71.97,71.1,71.97,0.3,1,38.15,47.6875,181.7,0.229,0.02214,0.25114
5/05/2009 17:49,54.83,55,71.97,68.95,71.97,71.32,71.97,0.3,1,37.93,47.4125,184.23,0.232,0.02201,0.25401
5/05/2009 17:50,54.93,55,71.97,68.63,71.97,71,71.97,0.3,1,38.15,47.6875,180.58,0.228,0.02214,0.25014
5/05/2009 17:51,54.83,55,71.76,68.66,71.76,71,71.76,0.29,1,38.4,48,182.89,0.231,0.01991,0.25091
5/05/2009 17:52,54.93,55,71.87,68.71,71.87,70.89,71.87,0.3,1,38.38,47.975,180.42,0.228,0.02114,0.24914
5/05/2009 17:53,54.93,55,71.76,68.81,71.76,71.1,71.76,0.3,1,38.63,48.2875,183.99,0.232,0.02003,0.25203
5/05/2009 17:54,54.93,55,71.87,68.96,71.87,71.1,71.87,0.3,1,38.38,47.975,182.8,0.231,0.02114,0.25214
5/05/2009 17:55,55.04,55,71.87,69.12,71.87,71.21,71.87,0.3,1,38.63,48.2875,183.99,0.232,0.02128,0.25328
5/05/2009 17:56,55.04,55,71.76,69.11,71.76,71.32,71.76,0.3,1,38.88,48.6,186.44,0.235,0.02016,0.25516
5/05/2009 17:57,55.26,55,71.87,69,71.87,71.42,71.87,0.3,1,39.14,48.925,186.3,0.235,0.02156,0.25656
5/05/2009 17:58,55.26,55,71.87,68.89,71.87,71.53,71.87,0.31,1,39.14,48.925,187.57,0.236,0.02156,0.25756
5/05/2009 17:59,55.15,55,71.97,68.87,71.97,71.32,71.97,0.31,1,38.65,48.3125,184.08,0.232,0.02243,0.25443
5/06/2009 12:00,55.15,55,72.6,71.79,72.6,71.53,72.6,0.38,1,37.26,46.575,179.77,0.226,0.02853,0.25453
5/06/2009 12:01,54.93,55,72.29,71.39,72.29,71.21,72.29,0.37,1,37.45,46.8125,179.58,0.226,0.02526,0.25126
5/06/2009 12:02,55.04,55,71.97,71.23,71.97,71.1,71.97,0.37,1,38.4,48,181.65,0.23,0.02228,0.25228
5/06/2009 12:03,54.93,55,71.66,71.37,71.66,70.79,71.66,0.37,1,38.86,48.575,181.54,0.23,0.019,0.249
5/06/2009 12:04,54.93,55,71.45,71.59,71.45,71,71.45,0.37,1,39.35,49.1875,186.26,0.235,0.01681,0.25181
5/06/2009 12:05,54.83,55,71.24,71.92,71.24,71.53,71.24,0.37,1,39.62,49.525,194.89,0.244,0.01447,0.25847
5/06/2009 12:06,54.61,55,71.13,72.08,71.13,71.74,71.13,0.36,1,39.35,49.1875,198.55,0.248,0.0131,0.2611
5/06/2009 12:07,53.64,55,71.34,71.76,71.34,71.85,71.34,0.33,1,36.73,45.9125,197.01,0.243,0.0145,0.2575
5/06/2009 12:08,52.78,55,71.34,71.76,71.34,71.74,71.34,0.3,1,35.03,43.7875,195.63,0.239,0.01383,0.25283
5/06/2009 12:09,52.46,55,71.55,71.85,71.55,71.74,71.55,0.26,1,34.05,42.5625,193.37,0.236,0.01555,0.25155
5/06/2009 12:10,52.46,55,71.55,71.88,71.55,71.74,71.55,0.23,1,34.05,42.5625,193.37,0.236,0.01555,0.25155
5/06/2009 12:11,53.21,55,71.66,71.96,71.66,71.74,71.66,0.22,1,35.24,44.05,192.34,0.236,0.01723,0.25323
5/06/2009 12:12,53.75,55,71.66,72.3,71.66,71.74,71.66,0.22,1,36.3,45.375,192.35,0.238,0.01775,0.25575
5/06/2009 12:13,54.39,55,71.66,72.29,71.66,71.85,71.66,0.22,1,37.64,47.05,193.58,0.241,0.0184,0.2594
5/06/2009 12:14,54.5,55,71.87,72.12,71.87,71.95,71.87,0.22,1,37.43,46.7875,192.39,0.239,0.02062,0.25962
5/06/2009 12:15,54.83,55,71.97,72.02,71.97,71.95,71.97,0.22,1,37.93,47.4125,191.27,0.239,0.02201,0.26101
5/06/2009 12:16,54.83,55,72.08,72.13,72.08,72.06,72.08,0.22,1,37.69,47.1125,191.28,0.238,0.02309,0.26109
5/06/2009 12:17,55.04,55,72.08,71.97,72.08,72.06,72.08,0.22,1,38.15,47.6875,191.25,0.239,0.02337,0.26237
5/06/2009 12:18,55.15,55,72.18,71.79,72.18,72.16,72.18,0.22,1,38.17,47.7125,191.24,0.239,0.02451,0.26351
5/06/2009 12:19,55.04,55,71.97,72.09,71.97,72.16,71.97,0.22,1,38.4,48,193.64,0.242,0.02228,0.26428
5/06/2009 12:20,55.26,55,72.18,72.46,72.18,72.27,72.18,0.23,1,38.42,48.025,192.49,0.241,0.02467,0.26567
5/06/2009 12:21,55.26,55,72.18,72.61,72.18,72.27,72.18,0.23,1,38.42,48.025,192.49,0.241,0.02467,0.26567
5/06/2009 12:22,55.26,55,72.08,72.61,72.08,72.38,72.08,0.23,1,38.65,48.3125,194.9,0.243,0.02368,0.26668
5/06/2009 12:23,55.36,55,72.18,72.33,72.18,72.38,72.18,0.24,1,38.65,48.3125,193.76,0.242,0.02482,0.26682
